customer_id,recency_days,purchase_frequency,avg_order_value,email_open_rate,session_frequency,support_tickets,customer_tier,vip_flag,ltv,churn_label
CUST_08110,99,32,238.44,0.9,86,1,Bronze,0,7630.08,0
CUST_08111,359,10,487.5,0.6,65,5,Gold,1,4875.0,0
CUST_08112,2,41,441.77,0.61,46,2,Bronze,0,18112.57,0
CUST_08113,243,8,98.89,0.72,35,5,Bronze,0,791.12,0
CUST_08114,297,26,364.41,0.68,49,2,Silver,0,9474.66,0
CUST_08115,211,30,469.04,0.87,81,1,Bronze,0,14071.2,0
CUST_08116,123,11,14.31,0.77,34,7,Bronze,1,157.41,0
CUST_08117,229,41,363.26,0.12,29,3,Bronze,0,14893.66,0
CUST_08118,82,20,235.07,0.93,6,4,Bronze,0,4701.4,0
CUST_08119,144,20,343.32,0.68,1,8,Bronze,0,6866.4,0
CUST_08120,140,9,306.74,0.13,55,3,Bronze,1,2760.66,0
CUST_08121,29,8,492.49,0.77,27,0,Bronze,0,3939.92,0
CUST_08122,270,15,151.52,0.36,12,5,Bronze,0,2272.8,1
CUST_08123,247,34,395.21,0.81,4,4,Gold,0,13437.14,0
CUST_08124,12,24,124.97,0.96,80,9,Silver,0,2999.28,0
CUST_08125,355,33,223.45,0.26,52,2,Bronze,0,7373.85,1
CUST_08126,337,41,487.94,0.86,11,4,Bronze,0,20005.54,0
CUST_08127,106,41,385.41,0.77,52,7,Bronze,0,15801.81,0
CUST_08128,32,45,164.75,0.67,84,0,Silver,0,7413.75,0
CUST_08129,74,40,313.49,0.38,26,3,Bronze,0,12539.6,0
CUST_08130,171,27,34.35,0.11,28,2,Bronze,1,927.45,0
CUST_08131,337,21,140.53,0.48,72,3,Bronze,0,2951.13,1
CUST_08132,69,5,362.01,0.11,66,1,Bronze,0,1810.05,0
CUST_08133,301,35,289.35,0.5,90,1,Silver,0,10127.25,0
CUST_08134,362,21,240.14,0.82,27,1,Bronze,0,5042.94,0
CUST_08135,137,4,348.53,1.0,97,2,Silver,0,1394.12,0
CUST_08136,100,49,205.24,0.2,55,8,Bronze,1,10056.76,0
CUST_08137,146,48,22.82,0.21,71,4,Bronze,0,1095.36,0
CUST_08138,9,16,226.1,0.81,54,3,Silver,0,3617.6,0
CUST_08139,62,31,452.04,0.47,46,3,Bronze,0,14013.24,0
CUST_08140,185,26,429.74,0.92,36,2,Bronze,0,11173.24,0
CUST_08141,29,35,210.41,0.77,21,8,Bronze,0,7364.35,0
CUST_08142,114,6,20.89,0.74,49,9,Silver,0,125.34,0
CUST_08143,143,33,321.79,0.1,34,0,Silver,0,10619.07,0
CUST_08144,120,21,373.19,0.04,87,5,Bronze,0,7836.99,0
CUST_08145,170,16,154.18,0.32,34,3,Silver,0,2466.88,0
CUST_08146,157,47,243.57,0.22,40,7,Bronze,1,11447.79,0
CUST_08147,335,39,496.01,0.71,7,6,Gold,0,19344.39,0
CUST_08148,349,34,292.41,0.45,90,2,Gold,0,9941.94,1
CUST_08149,260,42,182.03,0.52,52,4,Silver,0,7645.26,0
CUST_08150,82,15,317.47,0.81,49,3,Bronze,0,4762.05,0
CUST_08151,242,6,98.21,0.48,81,3,Bronze,0,589.26,1
CUST_08152,172,2,107.63,0.54,95,9,Bronze,0,215.26,1
CUST_08153,231,24,463.21,0.84,89,7,Bronze,0,11117.04,0
CUST_08154,208,49,127.21,0.43,37,8,Silver,0,6233.29,0
CUST_08155,75,28,162.29,0.08,62,3,Gold,0,4544.12,0
CUST_08156,270,1,276.45,0.52,15,1,Gold,1,276.45,0
CUST_08157,114,1,450.85,0.58,2,0,Bronze,1,450.85,0
CUST_08158,62,28,392.91,0.51,11,9,Bronze,0,11001.48,0
CUST_08159,362,36,31.45,0.26,96,3,Bronze,0,1132.2,1
CUST_08160,320,20,349.58,0.22,94,7,Bronze,0,6991.6,1
CUST_08161,102,48,256.99,0.37,17,4,Bronze,0,12335.52,0
CUST_08162,362,8,243.02,0.17,88,1,Bronze,0,1944.16,1
CUST_08163,210,1,348.86,0.67,45,3,Bronze,1,348.86,0
CUST_08164,255,26,106.15,0.61,68,3,Bronze,0,2759.9,0
CUST_08165,20,43,490.93,0.63,61,9,Silver,0,21109.99,0
CUST_08166,58,49,326.2,0.22,46,4,Bronze,0,15983.8,0
CUST_08167,112,25,189.17,0.25,32,1,Bronze,0,4729.25,0
CUST_08168,313,10,304.1,0.79,19,6,Bronze,0,3041.0,1
CUST_08169,196,12,116.07,0.69,67,4,Bronze,0,1392.84,0
CUST_08170,353,41,320.58,0.88,4,3,Gold,0,13143.78,0
CUST_08171,92,7,23.83,0.4,25,7,Bronze,0,166.81,0
CUST_08172,52,12,177.18,0.55,73,1,Bronze,0,2126.16,0
CUST_08173,293,47,376.28,0.74,21,0,Bronze,0,17685.16,0
CUST_08174,8,40,405.91,0.97,87,5,Gold,0,16236.4,0
CUST_08175,300,17,133.93,0.99,93,9,Gold,1,2276.81,0
CUST_08176,98,5,274.31,1.0,94,9,Bronze,1,1371.55,0
CUST_08177,236,14,268.96,0.89,89,7,Gold,0,3765.44,0
CUST_08178,69,34,216.51,0.64,93,6,Bronze,1,7361.34,0
CUST_08179,45,48,121.93,0.01,98,8,Silver,0,5852.64,0
CUST_08180,137,17,354.58,0.7,14,0,Bronze,0,6027.86,0
CUST_08181,234,35,133.66,0.24,22,2,Bronze,1,4678.1,0
CUST_08182,32,1,456.4,0.06,48,8,Silver,0,456.4,0
CUST_08183,289,36,268.97,0.7,51,4,Bronze,0,9682.92,0
CUST_08184,126,15,436.53,0.76,80,5,Gold,0,6547.95,0
CUST_08185,67,19,152.46,0.66,11,6,Bronze,0,2896.74,0
CUST_08186,30,42,405.47,0.37,59,2,Bronze,0,17029.74,0
CUST_08187,114,5,65.7,0.51,14,6,Bronze,0,328.5,0
CUST_08188,204,19,385.75,0.93,7,2,Bronze,0,7329.25,0
CUST_08189,29,43,199.6,0.73,69,5,Gold,1,8582.8,0
CUST_08190,131,39,240.3,0.5,58,7,Bronze,0,9371.7,0
CUST_08191,185,5,91.74,0.59,40,6,Bronze,0,458.7,0
CUST_08192,253,12,19.13,0.93,93,4,Bronze,0,229.56,0
CUST_08193,286,19,336.44,0.39,81,5,Silver,0,6392.36,1
CUST_08194,62,47,297.98,0.1,94,3,Gold,0,14005.06,0
CUST_08195,3,12,314.99,0.33,25,1,Bronze,0,3779.88,0
CUST_08196,68,36,134.95,0.42,78,6,Bronze,0,4858.2,0
CUST_08197,25,12,127.25,0.27,42,3,Bronze,0,1527.0,0
CUST_08198,179,18,416.85,0.53,86,5,Bronze,0,7503.3,0
CUST_08199,141,49,383.01,0.3,44,9,Bronze,0,18767.49,0
CUST_08200,231,48,175.03,0.1,5,1,Silver,0,8401.44,0
CUST_08201,300,43,322.52,0.19,28,1,Bronze,0,13868.36,0
CUST_08202,163,34,415.79,0.92,76,5,Bronze,1,14136.86,0
CUST_08203,311,48,445.53,0.63,60,7,Bronze,1,21385.44,0
CUST_08204,130,33,12.85,0.31,77,0,Silver,0,424.05,0
CUST_08205,246,49,408.6,0.37,21,9,Bronze,1,20021.4,0
CUST_08206,297,18,181.69,0.49,96,6,Bronze,0,3270.42,1
CUST_08207,172,29,362.01,0.67,49,5,Bronze,0,10498.29,0
CUST_08208,64,45,191.99,0.58,56,4,Gold,0,8639.55,0
CUST_08209,31,5,307.06,0.93,57,9,Bronze,0,1535.3,0
CUST_08210,47,25,326.92,0.63,85,7,Bronze,1,8173.0,0
CUST_08211,130,24,208.45,0.91,61,0,Bronze,0,5002.8,0
CUST_08212,352,29,261.26,0.01,38,4,Bronze,0,7576.54,1
CUST_08213,333,38,365.89,0.89,73,5,Bronze,0,13903.82,0
CUST_08214,110,33,243.39,0.72,2,3,Silver,1,8031.87,0
CUST_08215,69,10,16.85,0.17,3,9,Bronze,0,168.5,0
CUST_08216,58,37,16.32,0.26,43,9,Silver,0,603.84,0
CUST_08217,106,33,334.04,0.54,74,1,Bronze,0,11023.32,0
CUST_08218,300,23,425.15,0.12,35,7,Bronze,0,9778.45,1
CUST_08219,330,11,394.78,0.79,73,4,Bronze,0,4342.58,1
CUST_08220,256,24,162.1,0.79,40,9,Bronze,0,3890.4,0
CUST_08221,312,24,240.85,0.3,96,5,Bronze,0,5780.4,1
CUST_08222,171,7,124.74,0.07,85,8,Bronze,0,873.18,1
CUST_08223,162,21,494.68,0.99,58,1,Bronze,0,10388.28,0
CUST_08224,286,20,137.65,0.25,34,4,Bronze,1,2753.0,0
CUST_08225,71,10,213.97,0.07,25,0,Bronze,0,2139.7,0
CUST_08226,255,25,343.75,0.33,56,2,Bronze,1,8593.75,0
CUST_08227,55,47,439.25,0.97,32,5,Silver,0,20644.75,0
CUST_08228,323,36,35.22,0.79,22,7,Silver,0,1267.92,0
CUST_08229,3,48,157.5,0.48,89,4,Bronze,0,7560.0,0
CUST_08230,26,47,288.8,0.31,65,3,Gold,0,13573.6,0
CUST_08231,313,15,312.97,0.42,21,4,Bronze,0,4694.55,1
CUST_08232,126,44,44.31,0.02,80,3,Gold,0,1949.64,0
CUST_08233,53,40,335.4,0.72,96,1,Gold,0,13416.0,0
CUST_08234,198,40,268.75,0.1,21,0,Silver,0,10750.0,0
CUST_08235,299,6,415.54,0.52,28,7,Bronze,0,2493.24,1
CUST_08236,188,37,118.87,0.57,19,0,Bronze,0,4398.19,0
CUST_08237,186,2,105.56,0.0,14,1,Silver,0,211.12,1
CUST_08238,305,12,398.74,0.98,87,4,Bronze,1,4784.88,0
CUST_08239,298,4,354.9,0.3,24,7,Silver,0,1419.6,1
CUST_08240,204,23,397.92,0.08,20,9,Silver,0,9152.16,1
CUST_08241,11,13,393.15,0.85,32,2,Gold,0,5110.95,0
CUST_08242,359,17,60.96,0.15,74,8,Bronze,0,1036.32,1
CUST_08243,354,31,146.51,0.02,52,5,Bronze,0,4541.81,1
CUST_08244,146,16,137.44,0.49,65,2,Bronze,0,2199.04,0
CUST_08245,85,41,467.95,0.13,95,9,Silver,0,19185.95,0
CUST_08246,100,26,248.86,0.98,52,6,Bronze,0,6470.36,0
CUST_08247,104,28,64.42,0.01,58,6,Bronze,0,1803.76,0
CUST_08248,46,1,151.89,0.05,79,6,Bronze,0,151.89,0
CUST_08249,44,47,437.23,0.83,95,3,Bronze,0,20549.81,0
CUST_08250,278,12,425.06,0.24,92,5,Bronze,0,5100.72,1
CUST_08251,181,37,451.17,0.91,10,2,Bronze,0,16693.29,0
CUST_08252,187,20,200.38,0.31,70,3,Bronze,1,4007.6,0
CUST_08253,114,2,324.26,0.07,15,2,Bronze,0,648.52,1
CUST_08254,255,36,146.31,0.01,47,2,Bronze,0,5267.16,1
CUST_08255,30,15,98.6,0.28,91,0,Silver,1,1479.0,0
CUST_08256,264,38,20.73,0.47,10,4,Gold,0,787.74,0
CUST_08257,98,22,119.49,0.0,21,2,Bronze,0,2628.78,0
CUST_08258,313,44,306.14,0.58,19,0,Bronze,0,13470.16,0
CUST_08259,329,32,453.06,0.33,68,8,Silver,1,14497.92,0
CUST_08260,115,20,75.38,0.39,22,3,Bronze,0,1507.6,0
CUST_08261,276,36,459.83,0.26,63,8,Bronze,0,16553.88,1
CUST_08262,281,33,179.24,0.53,38,1,Bronze,0,5914.92,0
CUST_08263,275,15,219.15,0.23,15,1,Bronze,0,3287.25,1
CUST_08264,261,46,188.84,0.13,70,3,Bronze,0,8686.64,0
CUST_08265,331,3,210.22,0.89,75,3,Gold,0,630.66,1
CUST_08266,207,29,137.0,0.39,44,4,Bronze,0,3973.0,0
CUST_08267,328,47,352.32,0.08,30,0,Bronze,0,16559.04,1
CUST_08268,211,27,381.51,0.23,24,4,Bronze,0,10300.77,0
CUST_08269,215,5,413.33,0.31,86,9,Bronze,0,2066.65,1
CUST_08270,40,31,177.23,0.77,94,1,Bronze,0,5494.13,0
CUST_08271,26,22,384.67,0.02,46,4,Bronze,0,8462.74,0
CUST_08272,27,35,322.46,0.48,4,9,Silver,0,11286.1,0
CUST_08273,190,7,479.38,0.41,6,9,Silver,0,3355.66,1
CUST_08274,83,6,218.14,0.97,38,5,Bronze,0,1308.84,0
CUST_08275,170,26,496.23,0.18,26,2,Bronze,0,12901.98,0
CUST_08276,167,1,372.79,0.63,19,3,Bronze,0,372.79,0
CUST_08277,188,19,390.38,0.2,2,4,Bronze,1,7417.22,0
CUST_08278,169,7,22.6,0.55,68,5,Bronze,0,158.2,0
CUST_08279,289,36,253.73,0.56,69,8,Bronze,0,9134.28,0
CUST_08280,229,12,268.88,0.08,47,8,Bronze,0,3226.56,1
CUST_08281,97,20,29.89,0.46,99,5,Gold,0,597.8,0
CUST_08282,16,23,162.94,0.46,29,0,Silver,0,3747.62,0
CUST_08283,279,25,478.27,0.32,64,5,Bronze,0,11956.75,1
CUST_08284,135,30,218.79,0.28,80,9,Silver,0,6563.7,0
CUST_08285,26,29,101.48,0.22,12,2,Bronze,1,2942.92,0
CUST_08286,352,31,261.54,0.01,85,4,Bronze,0,8107.74,1
CUST_08287,12,18,26.55,0.0,73,4,Bronze,0,477.9,0
CUST_08288,72,41,262.83,0.59,11,9,Bronze,0,10776.03,0
CUST_08289,133,19,301.19,0.29,8,3,Bronze,0,5722.61,0
CUST_08290,106,4,185.27,0.17,60,2,Silver,0,741.08,0
CUST_08291,220,1,383.66,0.68,26,0,Silver,0,383.66,0
CUST_08292,177,41,76.5,0.53,32,6,Bronze,0,3136.5,0
CUST_08293,282,15,440.31,0.91,39,7,Bronze,0,6604.65,0
CUST_08294,133,8,478.17,0.83,4,4,Gold,1,3825.36,0
CUST_08295,22,15,10.6,0.73,98,7,Silver,0,159.0,0
CUST_08296,269,15,422.93,0.13,92,3,Bronze,1,6343.95,0
CUST_08297,161,39,257.99,0.67,89,7,Gold,0,10061.61,0
CUST_08298,107,22,236.09,0.69,44,2,Bronze,0,5193.98,0
CUST_08299,279,18,126.95,0.76,99,7,Bronze,1,2285.1,0
CUST_08300,353,16,229.19,0.26,83,5,Silver,0,3667.04,1
CUST_08301,235,2,475.71,0.64,35,8,Bronze,0,951.42,1
CUST_08302,18,36,113.29,0.62,51,4,Bronze,0,4078.44,0
CUST_08303,242,20,97.73,0.39,51,0,Bronze,0,1954.6,0
CUST_08304,117,16,128.53,0.66,29,7,Bronze,1,2056.48,0
CUST_08305,286,3,280.4,0.09,78,2,Bronze,0,841.2,1
CUST_08306,282,30,465.85,0.64,85,4,Bronze,0,13975.5,0
CUST_08307,144,2,291.2,0.61,36,1,Bronze,0,582.4,0
CUST_08308,205,35,129.31,0.21,78,6,Bronze,0,4525.85,0
CUST_08309,39,26,225.82,0.82,60,4,Bronze,0,5871.32,0
CUST_08310,154,5,201.3,0.87,15,6,Bronze,0,1006.5,0
CUST_08311,176,2,32.82,0.21,51,6,Bronze,0,65.64,1
CUST_08312,241,20,260.21,0.08,50,4,Bronze,0,5204.2,1
CUST_08313,134,34,71.74,0.6,94,4,Bronze,0,2439.16,0
CUST_08314,46,34,422.7,0.48,55,8,Bronze,0,14371.8,0
CUST_08315,50,20,278.99,0.43,12,2,Bronze,0,5579.8,0
CUST_08316,166,25,423.86,0.76,50,7,Silver,0,10596.5,0
CUST_08317,106,20,478.46,0.97,62,0,Bronze,0,9569.2,0
CUST_08318,216,25,472.16,0.48,5,3,Gold,0,11804.0,0
CUST_08319,146,14,59.21,0.01,27,1,Bronze,1,828.94,0
CUST_08320,72,47,472.96,0.6,79,2,Bronze,1,22229.12,0
CUST_08321,330,44,399.92,0.65,90,5,Bronze,0,17596.48,0
CUST_08322,273,43,391.05,0.83,9,3,Bronze,0,16815.15,0
CUST_08323,247,43,54.16,0.2,35,0,Bronze,0,2328.88,0
CUST_08324,186,39,97.96,0.52,13,4,Bronze,0,3820.44,0
CUST_08325,70,12,487.83,0.45,44,2,Gold,1,5853.96,0
CUST_08326,150,48,114.55,0.66,46,1,Bronze,0,5498.4,0
CUST_08327,246,5,92.84,0.06,97,3,Silver,0,464.2,1
CUST_08328,262,2,187.55,0.88,98,3,Bronze,0,375.1,0
CUST_08329,26,16,457.54,0.51,68,2,Silver,0,7320.64,0
CUST_08330,140,30,243.33,0.88,77,4,Gold,0,7299.9,0
CUST_08331,99,47,461.09,0.34,74,4,Bronze,0,21671.23,0
CUST_08332,278,43,173.83,0.65,53,7,Bronze,0,7474.69,0
CUST_08333,51,38,121.0,0.96,1,9,Bronze,0,4598.0,0
CUST_08334,151,45,252.65,0.94,11,6,Bronze,0,11369.25,0
CUST_08335,104,42,311.58,0.94,50,8,Silver,0,13086.36,0
CUST_08336,89,24,201.83,0.04,9,6,Bronze,0,4843.92,0
CUST_08337,141,30,179.55,0.4,38,1,Silver,0,5386.5,0
CUST_08338,213,37,116.85,0.06,87,2,Bronze,0,4323.45,0
CUST_08339,233,39,144.75,0.31,13,5,Bronze,0,5645.25,0
CUST_08340,183,11,339.83,0.17,5,0,Bronze,0,3738.13,0
CUST_08341,251,14,191.24,0.62,25,7,Bronze,0,2677.36,0
CUST_08342,9,23,49.08,0.78,10,6,Bronze,0,1128.84,0
CUST_08343,79,16,77.7,0.51,5,5,Bronze,0,1243.2,0
CUST_08344,52,21,192.47,0.8,22,4,Silver,0,4041.87,0
CUST_08345,269,4,463.01,0.01,42,9,Bronze,1,1852.04,1
CUST_08346,226,33,195.72,0.82,89,4,Bronze,0,6458.76,0
CUST_08347,51,47,39.71,0.18,20,7,Bronze,0,1866.37,0
CUST_08348,186,14,214.82,0.46,28,7,Bronze,0,3007.48,0
CUST_08349,34,19,337.72,0.44,21,2,Bronze,0,6416.68,0
CUST_08350,291,5,300.86,0.87,11,8,Bronze,0,1504.3,1
CUST_08351,230,36,146.61,0.97,93,2,Bronze,0,5277.96,0
CUST_08352,131,31,347.16,0.26,69,9,Bronze,0,10761.96,0
CUST_08353,120,45,319.01,0.07,37,7,Bronze,0,14355.45,0
CUST_08354,326,18,94.36,0.65,49,6,Bronze,0,1698.48,1
CUST_08355,247,44,89.45,0.5,69,8,Bronze,1,3935.8,0
CUST_08356,192,31,278.12,0.57,33,8,Silver,0,8621.72,0
CUST_08357,323,30,333.12,0.05,45,0,Bronze,1,9993.6,0
CUST_08358,210,21,481.34,0.78,8,0,Bronze,0,10108.14,0
CUST_08359,103,47,216.75,0.23,6,2,Bronze,1,10187.25,0
CUST_08360,329,30,384.82,0.33,15,6,Bronze,0,11544.6,1
CUST_08361,133,41,67.1,0.23,15,2,Bronze,1,2751.1,0
CUST_08362,323,4,445.91,0.95,9,2,Bronze,0,1783.64,0
CUST_08363,139,5,320.22,0.17,61,3,Silver,0,1601.1,1
CUST_08364,121,41,318.22,0.73,56,7,Bronze,0,13047.02,0
CUST_08365,94,45,79.8,0.25,5,0,Bronze,0,3591.0,0
CUST_08366,129,10,29.4,0.42,26,3,Silver,0,294.0,0
CUST_08367,91,27,353.71,1.0,87,3,Bronze,0,9550.17,0
CUST_08368,92,16,67.36,0.1,80,7,Silver,0,1077.76,0
CUST_08369,63,30,72.22,0.88,57,6,Gold,1,2166.6,0
CUST_08370,29,13,101.88,0.95,35,3,Bronze,0,1324.44,0
CUST_08371,210,36,57.9,0.7,10,7,Bronze,0,2084.4,0
CUST_08372,12,21,316.44,0.01,91,2,Silver,0,6645.24,0
CUST_08373,333,45,216.78,0.82,80,9,Bronze,0,9755.1,0
CUST_08374,297,40,140.39,0.88,21,6,Bronze,0,5615.6,0
CUST_08375,130,45,225.97,0.98,12,8,Silver,0,10168.65,0
CUST_08376,293,15,423.63,0.84,9,5,Bronze,0,6354.45,0
CUST_08377,173,20,464.27,0.45,16,3,Bronze,0,9285.4,0
CUST_08378,208,20,248.86,0.69,73,3,Bronze,0,4977.2,0
CUST_08379,24,45,287.71,0.49,93,0,Bronze,0,12946.95,0
CUST_08380,99,5,136.03,0.35,54,5,Gold,1,680.15,0
CUST_08381,356,32,261.66,0.63,23,2,Bronze,0,8373.12,0
CUST_08382,139,6,376.58,0.77,39,2,Gold,0,2259.48,0
CUST_08383,314,30,251.15,0.64,88,0,Bronze,0,7534.5,0
CUST_08384,174,26,158.02,0.83,22,6,Bronze,0,4108.52,0
CUST_08385,29,37,295.2,0.18,55,8,Bronze,0,10922.4,0
CUST_08386,143,13,473.86,0.37,31,2,Bronze,0,6160.18,0
CUST_08387,316,29,445.11,0.31,74,6,Bronze,0,12908.19,1
CUST_08388,351,5,386.93,0.19,47,8,Bronze,0,1934.65,1
CUST_08389,42,25,145.34,0.44,27,2,Bronze,0,3633.5,0
CUST_08390,299,13,128.36,0.95,98,8,Gold,0,1668.68,0
CUST_08391,208,24,420.88,0.54,48,1,Bronze,0,10101.12,0
CUST_08392,330,31,98.85,0.29,39,2,Bronze,0,3064.35,1
CUST_08393,192,20,306.75,0.35,88,3,Gold,0,6135.0,0
CUST_08394,160,8,225.08,0.61,21,6,Silver,0,1800.64,0
CUST_08395,64,9,239.31,0.35,15,8,Silver,0,2153.79,0
CUST_08396,243,21,232.73,0.54,81,0,Bronze,0,4887.33,0
CUST_08397,258,20,450.98,0.27,45,8,Bronze,0,9019.6,1
CUST_08398,152,15,52.68,0.35,19,9,Bronze,0,790.2,0
CUST_08399,215,26,393.62,0.71,53,4,Bronze,0,10234.12,0
CUST_08400,322,42,419.16,0.58,89,3,Bronze,0,17604.72,0
CUST_08401,166,11,472.01,0.09,55,5,Bronze,0,5192.11,1
CUST_08402,31,37,231.77,0.97,86,9,Bronze,1,8575.49,0
CUST_08403,232,41,255.03,0.05,49,4,Gold,0,10456.23,0
CUST_08404,282,11,481.03,0.08,78,4,Bronze,0,5291.33,1
CUST_08405,29,27,234.64,0.7,61,4,Bronze,0,6335.28,0
CUST_08406,195,30,256.74,0.71,60,7,Silver,1,7702.2,0
CUST_08407,334,19,172.8,0.02,92,9,Silver,1,3283.2,1
CUST_08408,256,34,25.5,0.64,76,7,Bronze,0,867.0,0
CUST_08409,281,38,222.2,0.03,91,9,Bronze,0,8443.6,1
CUST_08410,304,23,330.99,0.96,24,3,Bronze,0,7612.77,0
CUST_08411,321,1,348.07,0.7,86,8,Bronze,0,348.07,1
CUST_08412,323,3,13.19,0.19,39,7,Bronze,0,39.57,1
CUST_08413,346,3,402.52,0.16,61,5,Silver,0,1207.56,1
CUST_08414,294,28,251.28,0.57,23,1,Bronze,0,7035.84,0
CUST_08415,87,14,265.17,0.63,72,8,Gold,0,3712.38,0
CUST_08416,149,30,481.25,0.83,92,5,Bronze,1,14437.5,0
CUST_08417,249,5,149.39,0.9,93,7,Bronze,0,746.95,0
CUST_08418,321,49,383.21,0.39,79,5,Silver,1,18777.29,0
CUST_08419,283,15,291.64,0.84,39,4,Bronze,0,4374.6,0
CUST_08420,362,38,353.39,0.54,72,6,Bronze,0,13428.82,1
CUST_08421,198,14,214.73,0.47,92,3,Bronze,0,3006.22,0
CUST_08422,44,14,146.81,0.7,97,9,Bronze,1,2055.34,0
CUST_08423,356,49,277.6,0.1,11,2,Bronze,0,13602.4,1
CUST_08424,28,8,193.72,0.27,42,6,Bronze,0,1549.76,0
CUST_08425,17,8,119.23,0.82,25,1,Bronze,0,953.84,0
CUST_08426,127,19,421.23,0.5,34,9,Bronze,0,8003.37,0
CUST_08427,168,32,243.16,0.91,22,2,Gold,0,7781.12,0
CUST_08428,244,31,425.18,0.09,2,0,Bronze,0,13180.58,0
CUST_08429,76,29,242.28,0.31,51,0,Silver,0,7026.12,0
CUST_08430,231,41,282.83,0.36,16,1,Bronze,0,11596.03,0
CUST_08431,204,11,497.69,0.42,11,0,Bronze,0,5474.59,0
CUST_08432,248,45,476.24,0.99,78,1,Silver,0,21430.8,0
CUST_08433,302,13,143.13,0.31,96,0,Bronze,0,1860.69,1
CUST_08434,214,27,435.64,0.52,86,2,Bronze,0,11762.28,0
CUST_08435,215,19,201.3,0.54,69,8,Bronze,0,3824.7,0
CUST_08436,158,26,44.91,0.77,87,8,Bronze,0,1167.66,0
CUST_08437,69,37,292.13,0.52,62,7,Silver,0,10808.81,0
CUST_08438,85,48,488.76,0.61,19,8,Silver,0,23460.48,0
CUST_08439,267,9,487.41,0.75,29,3,Silver,1,4386.69,0
CUST_08440,69,28,71.97,0.1,42,7,Bronze,0,2015.16,0
CUST_08441,99,32,387.91,0.96,23,4,Bronze,0,12413.12,0
CUST_08442,347,3,403.39,0.85,60,3,Gold,0,1210.17,1
CUST_08443,216,32,190.68,0.39,73,3,Bronze,0,6101.76,0
CUST_08444,161,5,332.71,0.73,18,1,Bronze,0,1663.55,0
CUST_08445,94,8,249.2,0.76,95,9,Silver,1,1993.6,0
CUST_08446,174,14,121.67,0.85,81,8,Bronze,1,1703.38,0
CUST_08447,165,3,383.02,0.19,55,8,Bronze,1,1149.06,0
CUST_08448,115,24,138.75,0.7,18,0,Bronze,0,3330.0,0
CUST_08449,220,13,176.82,0.03,27,3,Bronze,0,2298.66,1
CUST_08450,31,43,103.11,0.12,85,8,Bronze,0,4433.73,0
CUST_08451,11,29,362.44,0.78,1,3,Bronze,0,10510.76,0
CUST_08452,343,8,234.77,0.81,96,1,Bronze,1,1878.16,0
CUST_08453,130,42,227.25,0.59,14,1,Bronze,0,9544.5,0
CUST_08454,105,31,306.24,0.58,59,9,Gold,0,9493.44,0
CUST_08455,27,26,87.06,0.75,78,8,Silver,0,2263.56,0
CUST_08456,227,18,450.1,0.91,33,3,Silver,1,8101.8,0
CUST_08457,2,18,237.9,0.42,36,0,Silver,1,4282.2,0
CUST_08458,359,7,189.6,0.11,39,0,Bronze,0,1327.2,1
CUST_08459,101,48,72.08,0.84,76,0,Bronze,0,3459.84,0
CUST_08460,21,38,92.3,0.34,45,7,Bronze,0,3507.4,0
CUST_08461,58,48,460.98,0.13,25,0,Bronze,0,22127.04,0
CUST_08462,180,16,233.74,0.61,15,4,Gold,0,3739.84,0
CUST_08463,341,33,363.87,0.58,20,8,Bronze,0,12007.71,1
CUST_08464,349,3,49.45,0.47,34,3,Gold,1,148.35,0
CUST_08465,20,38,325.3,0.86,58,8,Bronze,0,12361.4,0
CUST_08466,255,4,461.54,0.27,60,4,Bronze,0,1846.16,1
CUST_08467,317,36,156.98,0.01,78,8,Silver,0,5651.28,1
CUST_08468,38,4,293.78,0.32,30,1,Bronze,1,1175.12,0
CUST_08469,148,42,470.71,0.01,13,7,Bronze,0,19769.82,0
CUST_08470,25,9,362.47,0.54,78,6,Bronze,0,3262.23,0
CUST_08471,121,40,40.54,0.38,93,6,Bronze,0,1621.6,0
CUST_08472,26,17,195.58,0.81,90,2,Silver,0,3324.86,0
CUST_08473,169,17,52.03,0.8,67,9,Bronze,0,884.51,0
CUST_08474,323,33,432.05,0.43,89,1,Gold,1,14257.65,0
CUST_08475,225,20,314.61,0.22,91,9,Bronze,0,6292.2,1
CUST_08476,1,14,478.63,0.42,45,0,Bronze,1,6700.82,0
CUST_08477,307,22,19.68,0.64,40,0,Bronze,0,432.96,0
CUST_08478,261,27,217.31,0.19,80,6,Silver,0,5867.37,1
CUST_08479,13,43,61.14,0.77,38,8,Silver,0,2629.02,0
CUST_08480,48,3,181.74,0.33,75,0,Bronze,0,545.22,0
CUST_08481,313,24,89.32,0.93,93,9,Silver,0,2143.68,0
CUST_08482,291,30,171.11,0.51,47,3,Bronze,0,5133.3,0
CUST_08483,332,8,411.44,0.85,88,1,Bronze,1,3291.52,0
CUST_08484,94,22,88.74,0.62,29,7,Silver,1,1952.28,0
CUST_08485,261,25,242.1,0.55,34,8,Silver,0,6052.5,0
CUST_08486,278,10,461.58,0.68,11,2,Bronze,0,4615.8,0
CUST_08487,359,49,499.4,0.81,20,2,Bronze,0,24470.6,0
CUST_08488,205,29,132.81,0.64,20,6,Silver,0,3851.49,0
CUST_08489,185,40,468.43,0.8,73,8,Bronze,1,18737.2,0
